job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,source_file,days_to_deadline,skills_count,home_country_match,experience_level_ord,education_required_ord
AI00106,AI Software Engineer,231496.0,USD,231496.0,EX,PT,Finland,L,Finland,50,"Tableau, R, Kubernetes",Master,18,Automotive,2025-02-13,2025-04-10,895,5.5,DataVision Ltd,ai_job_dataset1.csv,56,3,1,4,4
AI00107,Robotics Engineer,147402.0,JPY,307573.25,SE,FT,Japan,L,Japan,100,"Azure, GCP, Scala, R, Python",Bachelor,8,Automotive,2024-12-11,2025-02-01,593,7.0,Algorithmic Solutions,ai_job_dataset1.csv,52,5,1,3,3
AI00108,Data Scientist,69331.0,EUR,58931.0,EN,FT,Austria,L,Austria,100,"AWS, Git, NLP, Java, Computer Vision",Master,1,Healthcare,2025-04-11,2025-05-21,639,8.8,AI Innovations,ai_job_dataset1.csv,40,5,1,1,4
AI00109,AI Consultant,215842.0,EUR,183466.0,EX,CT,France,S,France,0,"Deep Learning, TensorFlow, Spark, Python",Bachelor,12,Healthcare,2024-12-19,2025-01-28,2098,6.7,Machine Intelligence Group,ai_job_dataset1.csv,40,4,1,4,3
AI00110,Data Scientist,79833.0,USD,79833.0,SE,PT,South Korea,S,South Korea,0,"Java, SQL, PyTorch, TensorFlow, AWS",PhD,6,Healthcare,2024-01-04,2024-01-18,1284,5.7,Predictive Systems,ai_job_dataset1.csv,14,5,1,3,5
AI00111,Data Scientist,276912.875,USD,304859.0,EX,FT,Norway,L,Norway,100,"Linux, SQL, Mathematics",Bachelor,15,Media,2025-03-22,2025-05-05,2460,6.0,Advanced Robotics,ai_job_dataset1.csv,44,3,1,4,3
AI00112,Research Scientist,112217.0,EUR,95384.0,SE,CT,Germany,S,Israel,0,"Spark, Scala, Azure",Associate,8,Technology,2025-03-07,2025-04-23,1679,10.0,Digital Transformation LLC,ai_job_dataset1.csv,47,3,0,3,2
AI00113,Head of AI,45738.0,USD,45738.0,EN,FL,South Korea,M,South Korea,100,"TensorFlow, Hadoop, Spark",Associate,0,Manufacturing,2024-03-17,2024-04-05,1481,9.5,DeepTech Ventures,ai_job_dataset1.csv,19,3,1,1,2
AI00114,Machine Learning Researcher,195309.0,EUR,166013.0,EX,PT,Germany,S,Germany,50,"SQL, Tableau, PyTorch, NLP",Bachelor,18,Consulting,2024-12-14,2025-02-23,1277,5.3,DeepTech Ventures,ai_job_dataset1.csv,71,4,1,4,3
AI00115,Data Scientist,141439.0,USD,141439.0,SE,FL,United States,L,United States,50,"Kubernetes, GCP, Git, SQL",PhD,9,Retail,2024-06-24,2024-07-13,1021,6.3,Digital Transformation LLC,ai_job_dataset1.csv,19,4,1,3,5
AI00116,AI Consultant,125836.0,USD,125836.0,MI,FT,Norway,L,Norway,100,"Statistics, Kubernetes, Spark, GCP",Master,2,Transportation,2024-12-27,2025-02-22,1650,10.0,Predictive Systems,ai_job_dataset1.csv,57,4,1,2,4
AI00117,Machine Learning Researcher,58213.0,USD,58213.0,EN,FT,Israel,S,Thailand,50,"Azure, Linux, Kubernetes",PhD,0,Telecommunications,2025-04-13,2025-06-08,1087,5.5,Cloud AI Solutions,ai_job_dataset1.csv,56,3,0,1,5
AI00118,ML Ops Engineer,82191.0,EUR,69862.0,MI,CT,Germany,M,Germany,0,"Spark, GCP, Hadoop",Bachelor,2,Media,2024-08-05,2024-10-16,1906,9.5,Quantum Computing Inc,ai_job_dataset1.csv,72,3,1,2,3
AI00119,Machine Learning Researcher,207975.0,AUD,280766.0,EX,CT,Australia,S,Colombia,0,"SQL, Azure, Computer Vision",Master,13,Telecommunications,2025-02-21,2025-04-07,1475,9.9,Future Systems,ai_job_dataset1.csv,45,3,0,4,4
AI00120,Computer Vision Engineer,115664.0,USD,115664.0,SE,PT,Ireland,M,Ireland,0,"TensorFlow, R, Data Visualization",Bachelor,7,Automotive,2024-03-27,2024-05-15,1449,7.8,Smart Analytics,ai_job_dataset1.csv,49,3,1,3,3
AI00121,AI Software Engineer,109337.0,USD,109337.0,SE,PT,Ireland,M,Ireland,50,"Data Visualization, PyTorch, Python, Mathematics, Git",Associate,9,Government,2025-04-26,2025-05-13,901,8.1,Predictive Systems,ai_job_dataset1.csv,17,5,1,3,2
AI00122,Data Analyst,115386.0,USD,115386.0,SE,PT,Finland,M,Finland,100,"MLOps, Statistics, Hadoop, SQL",Associate,7,Energy,2024-09-02,2024-11-03,2387,6.7,Smart Analytics,ai_job_dataset1.csv,62,4,1,3,2
AI00123,Autonomous Systems Engineer,64431.0,GBP,48323.0,EN,FT,United Kingdom,L,United Kingdom,50,"Git, Deep Learning, Python, Statistics, TensorFlow",Bachelor,1,Automotive,2025-01-25,2025-02-25,825,9.0,DeepTech Ventures,ai_job_dataset1.csv,31,5,1,1,3
AI00124,Data Engineer,108088.0,USD,108088.0,SE,FL,United States,S,United States,100,"Tableau, Python, Docker, Azure",Bachelor,9,Consulting,2024-10-07,2024-12-15,1769,8.0,Smart Analytics,ai_job_dataset1.csv,69,4,1,3,3
AI00125,ML Ops Engineer,228314.0,GBP,171236.0,EX,FT,United Kingdom,L,United Kingdom,50,"Java, Hadoop, SQL, Statistics, TensorFlow",Master,16,Telecommunications,2024-10-18,2024-12-04,1005,6.5,Cognitive Computing,ai_job_dataset1.csv,47,5,1,4,4
AI00126,Data Scientist,153260.0,AUD,206901.0,SE,CT,Australia,L,Australia,0,"MLOps, Java, NLP",Master,9,Education,2025-04-02,2025-05-04,1768,9.7,DataVision Ltd,ai_job_dataset1.csv,32,3,1,3,4
AI00127,Data Scientist,63667.0,USD,63667.0,MI,CT,Israel,S,Norway,100,"R, Data Visualization, SQL, NLP",PhD,4,Energy,2025-03-20,2025-05-12,1336,7.9,Algorithmic Solutions,ai_job_dataset1.csv,53,4,0,2,5
AI00128,Research Scientist,31185.0,USD,31185.0,MI,FL,China,S,Colombia,100,"AWS, GCP, NLP, SQL, Statistics",Associate,3,Healthcare,2025-03-11,2025-04-07,1510,9.2,Neural Networks Co,ai_job_dataset1.csv,27,5,0,2,2
AI00129,Machine Learning Engineer,132167.0,EUR,112342.0,SE,PT,Germany,M,Germany,50,"MLOps, Docker, Linux, Computer Vision",Bachelor,9,Education,2024-08-04,2024-10-12,1110,6.2,Quantum Computing Inc,ai_job_dataset1.csv,69,4,1,3,3
AI00130,AI Research Scientist,223349.0,JPY,307573.25,EX,FL,Japan,L,Japan,100,"PyTorch, Mathematics, TensorFlow",Bachelor,11,Gaming,2024-07-31,2024-09-27,1489,5.9,Smart Analytics,ai_job_dataset1.csv,58,3,1,4,3
AI00131,AI Architect,26957.0,USD,26957.0,EN,CT,India,M,India,100,"Azure, Computer Vision, Statistics",Bachelor,1,Transportation,2025-03-23,2025-04-17,2335,9.5,DataVision Ltd,ai_job_dataset1.csv,25,3,1,1,3
AI00132,AI Software Engineer,93564.0,USD,93564.0,MI,CT,Sweden,S,Sweden,0,"PyTorch, Docker, Data Visualization, Scala, Computer Vision",Associate,2,Transportation,2025-03-25,2025-04-13,515,9.7,Advanced Robotics,ai_job_dataset1.csv,19,5,1,2,2
AI00133,Computer Vision Engineer,113846.0,EUR,96769.0,SE,PT,France,S,France,100,"SQL, Git, R, Hadoop, Docker",Associate,6,Energy,2024-09-02,2024-10-30,2447,7.8,DataVision Ltd,ai_job_dataset1.csv,58,5,1,3,2
AI00134,AI Specialist,147580.0,EUR,125443.0,EX,FL,France,M,France,0,"Linux, Deep Learning, Hadoop, Kubernetes, Docker",PhD,17,Telecommunications,2024-11-13,2025-01-10,2416,5.9,Cloud AI Solutions,ai_job_dataset1.csv,58,5,1,4,5
AI00135,Data Engineer,50514.0,CAD,63143.0,EN,PT,Canada,M,Philippines,100,"SQL, PyTorch, Tableau, NLP",PhD,1,Automotive,2024-08-04,2024-08-28,2384,9.0,Cognitive Computing,ai_job_dataset1.csv,24,4,0,1,5
AI00136,AI Product Manager,94158.0,EUR,80034.0,MI,FL,Germany,M,Vietnam,100,"PyTorch, R, Scala",Master,2,Education,2024-09-01,2024-10-10,867,5.5,Future Systems,ai_job_dataset1.csv,39,3,0,2,4
AI00137,Principal Data Scientist,161009.0,EUR,136858.0,EX,FL,Netherlands,M,Netherlands,50,"Kubernetes, AWS, GCP",Associate,19,Transportation,2024-02-17,2024-03-17,1247,7.1,Cognitive Computing,ai_job_dataset1.csv,29,3,1,4,2
AI00138,Data Analyst,91911.0,USD,91911.0,EX,FT,India,L,India,100,"PyTorch, SQL, Azure, Docker",Associate,15,Technology,2024-06-15,2024-08-15,2149,5.9,Cloud AI Solutions,ai_job_dataset1.csv,61,4,1,4,2
AI00139,AI Specialist,248071.0,EUR,210860.0,EX,FL,Germany,M,Czech Republic,50,"Kubernetes, R, GCP",Bachelor,15,Consulting,2025-04-13,2025-04-29,616,7.6,Future Systems,ai_job_dataset1.csv,16,3,0,4,3
AI00140,Autonomous Systems Engineer,150204.0,EUR,127673.0,SE,PT,Germany,M,Germany,50,"Docker, Linux, Kubernetes, Data Visualization",Bachelor,9,Transportation,2025-03-18,2025-04-12,1478,6.3,Neural Networks Co,ai_job_dataset1.csv,25,4,1,3,3
AI00141,AI Product Manager,181517.0,EUR,154289.0,SE,CT,Netherlands,L,Netherlands,50,"SQL, Kubernetes, NLP, MLOps",PhD,9,Government,2024-08-13,2024-09-05,981,8.9,TechCorp Inc,ai_job_dataset1.csv,23,4,1,3,5
AI00142,Data Analyst,64573.0,EUR,54887.0,EN,PT,France,L,France,100,"Kubernetes, GCP, Mathematics, Python",Master,1,Government,2024-07-19,2024-09-30,1495,9.2,AI Innovations,ai_job_dataset1.csv,73,4,1,1,4
AI00143,ML Ops Engineer,89332.0,USD,89332.0,MI,CT,United States,S,United States,100,"Python, TensorFlow, Deep Learning, Docker, PyTorch",Bachelor,4,Finance,2024-08-20,2024-10-23,2011,6.0,Predictive Systems,ai_job_dataset1.csv,64,5,1,2,3
AI00144,Machine Learning Engineer,118239.0,USD,118239.0,SE,FL,Sweden,S,Indonesia,50,"AWS, Hadoop, PyTorch, Statistics, Azure",PhD,9,Energy,2024-08-03,2024-09-22,576,8.1,Future Systems,ai_job_dataset1.csv,50,5,0,3,5
AI00145,AI Specialist,103715.0,JPY,307573.25,MI,FT,Japan,S,Japan,50,"Python, Azure, Statistics",Bachelor,4,Automotive,2024-12-11,2025-01-20,2224,9.3,Neural Networks Co,ai_job_dataset1.csv,40,3,1,2,3
AI00146,AI Consultant,151680.0,AUD,204768.0,EX,FL,Australia,S,Australia,100,"Computer Vision, AWS, Kubernetes",Associate,14,Manufacturing,2024-06-20,2024-07-31,2439,6.9,Cognitive Computing,ai_job_dataset1.csv,41,3,1,4,2
AI00147,Data Analyst,142589.0,EUR,121201.0,SE,FT,Netherlands,L,Netherlands,0,"Docker, Tableau, Kubernetes, Data Visualization, GCP",Master,8,Government,2024-10-25,2024-11-11,2431,6.0,Predictive Systems,ai_job_dataset1.csv,17,5,1,3,4
AI00148,Research Scientist,63062.0,USD,63062.0,EN,PT,Sweden,L,Sweden,50,"PyTorch, R, Mathematics, Kubernetes",Associate,1,Real Estate,2024-09-05,2024-10-18,1558,6.7,Smart Analytics,ai_job_dataset1.csv,43,4,1,1,2
AI00149,Data Engineer,80691.0,JPY,307573.25,EN,CT,Japan,L,Japan,100,"Deep Learning, Computer Vision, PyTorch, Statistics, Spark",Master,1,Retail,2024-12-21,2025-01-04,624,8.1,DataVision Ltd,ai_job_dataset1.csv,14,5,1,1,4
AI00150,Data Analyst,171580.0,JPY,307573.25,SE,PT,Japan,L,Kenya,100,"SQL, Spark, MLOps",PhD,7,Manufacturing,2024-10-14,2024-12-09,1931,6.7,Predictive Systems,ai_job_dataset1.csv,56,3,0,3,5
AI00151,Autonomous Systems Engineer,58331.0,USD,58331.0,SE,PT,China,M,Chile,0,"Hadoop, Java, NLP, Mathematics, Python",Master,5,Transportation,2024-11-23,2025-01-24,2002,6.1,Cognitive Computing,ai_job_dataset1.csv,62,5,0,3,4
AI00152,Head of AI,85620.0,CAD,107025.0,MI,FT,Canada,L,Canada,100,"TensorFlow, GCP, MLOps, NLP",Associate,4,Healthcare,2025-01-22,2025-02-23,848,5.8,Quantum Computing Inc,ai_job_dataset1.csv,32,4,1,2,2
AI00153,AI Consultant,220871.0,EUR,187740.0,EX,FT,Austria,M,Austria,0,"Linux, Tableau, Spark, Scala",Associate,14,Automotive,2024-06-28,2024-07-31,821,5.2,DeepTech Ventures,ai_job_dataset1.csv,33,4,1,4,2
AI00154,ML Ops Engineer,93007.0,EUR,79056.0,MI,CT,France,M,France,50,"Docker, SQL, MLOps, GCP, Hadoop",Bachelor,4,Energy,2024-06-05,2024-07-23,1595,6.4,Cognitive Computing,ai_job_dataset1.csv,48,5,1,2,3
AI00155,AI Specialist,191783.0,SGD,249318.0,EX,FT,Singapore,S,Singapore,100,"Java, GCP, PyTorch",PhD,14,Healthcare,2024-10-04,2024-10-27,2352,5.6,Advanced Robotics,ai_job_dataset1.csv,23,3,1,4,5
AI00156,Head of AI,83683.0,USD,83683.0,MI,FL,Israel,S,Czech Republic,50,"Mathematics, Computer Vision, MLOps, Git, Deep Learning",Bachelor,3,Education,2024-05-15,2024-06-07,818,5.3,Smart Analytics,ai_job_dataset1.csv,23,5,0,2,3
AI00157,Research Scientist,107869.0,USD,107869.0,SE,FL,Ireland,S,Ireland,50,"SQL, Linux, GCP",Associate,8,Finance,2024-02-17,2024-04-01,2148,7.3,Predictive Systems,ai_job_dataset1.csv,44,3,1,3,2
AI00158,Autonomous Systems Engineer,73528.0,USD,73528.0,MI,PT,Sweden,S,Poland,0,"NLP, R, Git, MLOps",Associate,2,Finance,2024-03-01,2024-05-05,557,8.0,Algorithmic Solutions,ai_job_dataset1.csv,65,4,0,2,2
AI00159,NLP Engineer,47642.0,USD,47642.0,MI,FL,China,L,Sweden,100,"Python, TensorFlow, NLP",PhD,3,Telecommunications,2024-11-22,2025-01-13,2171,8.0,DeepTech Ventures,ai_job_dataset1.csv,52,3,0,2,5
AI00160,AI Software Engineer,179937.0,EUR,152946.0,SE,PT,Netherlands,L,Netherlands,50,"Python, TensorFlow, NLP, Kubernetes",Associate,6,Real Estate,2024-06-01,2024-07-29,774,8.1,Machine Intelligence Group,ai_job_dataset1.csv,58,4,1,3,2
AI00161,Data Engineer,157066.0,CHF,141359.0,MI,PT,Switzerland,L,Sweden,0,"GCP, Docker, NLP, Data Visualization",PhD,2,Transportation,2024-05-01,2024-05-26,887,9.0,Neural Networks Co,ai_job_dataset1.csv,25,4,0,2,5
AI00162,Data Scientist,57299.0,USD,57299.0,EN,CT,Israel,M,Israel,0,"PyTorch, Spark, TensorFlow",Bachelor,1,Retail,2024-01-17,2024-02-19,794,7.8,DataVision Ltd,ai_job_dataset1.csv,33,3,1,1,3
AI00163,Data Engineer,176844.0,CAD,221055.0,EX,FL,Canada,L,France,50,"Linux, Scala, Tableau",PhD,10,Telecommunications,2024-06-08,2024-07-19,577,5.4,Digital Transformation LLC,ai_job_dataset1.csv,41,3,0,4,5
AI00164,AI Research Scientist,64892.0,CAD,81115.0,EN,CT,Canada,M,Canada,50,"Kubernetes, Scala, Azure, Computer Vision",Associate,1,Transportation,2024-11-05,2025-01-03,1645,5.7,Algorithmic Solutions,ai_job_dataset1.csv,59,4,1,1,2
AI00165,AI Specialist,63024.0,EUR,53570.0,EN,CT,Austria,L,Austria,0,"Git, Statistics, Data Visualization",Bachelor,1,Gaming,2024-04-04,2024-05-05,1745,9.2,Algorithmic Solutions,ai_job_dataset1.csv,31,3,1,1,3
AI00166,Principal Data Scientist,136695.0,CHF,123026.0,MI,FL,Switzerland,S,Switzerland,50,"Linux, GCP, Tableau, Java",Bachelor,2,Gaming,2024-12-10,2024-12-27,1424,5.9,Algorithmic Solutions,ai_job_dataset1.csv,17,4,1,2,3
AI00167,Data Scientist,69744.0,USD,69744.0,EN,PT,South Korea,L,South Korea,50,"Python, Docker, Tableau",Associate,1,Telecommunications,2024-12-30,2025-01-22,1077,8.4,Autonomous Tech,ai_job_dataset1.csv,23,3,1,1,2
AI00168,AI Specialist,135137.0,EUR,114866.0,EX,FL,Austria,M,Austria,0,"Kubernetes, GCP, Data Visualization",PhD,18,Finance,2024-04-06,2024-05-17,1590,5.4,TechCorp Inc,ai_job_dataset1.csv,41,3,1,4,5
AI00169,Computer Vision Engineer,143037.0,USD,143037.0,EX,FL,Sweden,S,Sweden,0,"Data Visualization, Linux, Azure, Java",PhD,13,Manufacturing,2024-05-24,2024-07-07,775,9.5,Autonomous Tech,ai_job_dataset1.csv,44,4,1,4,5
AI00170,Machine Learning Engineer,113068.0,GBP,84801.0,SE,FT,United Kingdom,M,United Kingdom,100,"Docker, Scala, Java, Data Visualization, Kubernetes",Master,9,Gaming,2024-06-10,2024-07-05,1805,6.6,Machine Intelligence Group,ai_job_dataset1.csv,25,5,1,3,4
AI00171,AI Software Engineer,113917.0,GBP,85438.0,SE,PT,United Kingdom,S,Russia,0,"SQL, Kubernetes, GCP",Master,9,Government,2024-10-07,2024-10-26,1720,7.3,Future Systems,ai_job_dataset1.csv,19,3,0,3,4
AI00172,Head of AI,80311.0,USD,80311.0,EX,PT,India,M,India,50,"Git, GCP, Computer Vision, Kubernetes, Docker",Bachelor,13,Finance,2025-01-17,2025-03-11,1052,5.0,Smart Analytics,ai_job_dataset1.csv,53,5,1,4,3
AI00173,Autonomous Systems Engineer,160261.0,EUR,136222.0,SE,CT,Germany,L,Germany,50,"AWS, Linux, Scala, GCP, Python",Associate,6,Education,2024-02-26,2024-04-16,748,9.9,Smart Analytics,ai_job_dataset1.csv,50,5,1,3,2
AI00174,Research Scientist,152241.0,CHF,137017.0,SE,FL,Switzerland,S,Switzerland,50,"Kubernetes, SQL, Git, PyTorch, Computer Vision",Bachelor,8,Gaming,2024-04-05,2024-06-05,1807,5.9,AI Innovations,ai_job_dataset1.csv,61,5,1,3,3
AI00175,Research Scientist,74172.0,USD,74172.0,MI,CT,Israel,M,Israel,100,"Statistics, Kubernetes, GCP, Spark",PhD,2,Government,2024-01-24,2024-03-22,1780,7.5,Algorithmic Solutions,ai_job_dataset1.csv,58,4,1,2,5
AI00176,Computer Vision Engineer,105632.0,USD,105632.0,MI,FL,Finland,L,Norway,100,"AWS, R, MLOps",Bachelor,3,Government,2025-01-03,2025-01-30,2376,9.4,Machine Intelligence Group,ai_job_dataset1.csv,27,3,0,2,3
AI00177,Principal Data Scientist,89515.0,SGD,116370.0,MI,CT,Singapore,L,South Africa,100,"PyTorch, NLP, Computer Vision",Associate,4,Gaming,2025-01-17,2025-03-29,2328,7.4,DataVision Ltd,ai_job_dataset1.csv,71,3,0,2,2
AI00178,AI Software Engineer,102319.0,USD,102319.0,MI,FL,Denmark,M,Colombia,50,"Deep Learning, Mathematics, Data Visualization, NLP",Associate,4,Energy,2024-07-14,2024-08-01,1939,6.2,Cognitive Computing,ai_job_dataset1.csv,18,4,0,2,2
AI00179,AI Software Engineer,110536.0,USD,110536.0,MI,CT,Denmark,M,France,50,"SQL, Spark, Mathematics, Linux, TensorFlow",Associate,2,Real Estate,2024-05-01,2024-06-22,1559,5.4,DeepTech Ventures,ai_job_dataset1.csv,52,5,0,2,2
AI00180,NLP Engineer,176372.0,USD,176372.0,SE,FL,Denmark,S,Denmark,0,"SQL, AWS, Computer Vision",Bachelor,5,Technology,2024-05-02,2024-07-05,729,8.0,AI Innovations,ai_job_dataset1.csv,64,3,1,3,3
AI00181,AI Software Engineer,58111.0,EUR,49394.0,EN,FT,Austria,S,Austria,100,"Docker, Linux, Java",Bachelor,0,Finance,2024-01-20,2024-02-17,889,5.6,Digital Transformation LLC,ai_job_dataset1.csv,28,3,1,1,3
AI00182,AI Product Manager,39802.0,USD,39802.0,SE,PT,India,M,Spain,100,"Git, Hadoop, Linux",Associate,8,Consulting,2024-02-05,2024-03-06,2046,8.3,Digital Transformation LLC,ai_job_dataset1.csv,30,3,0,3,2
AI00183,Head of AI,147385.0,EUR,125277.0,SE,FL,France,L,Denmark,50,"Java, Statistics, AWS, Scala",Master,9,Consulting,2024-03-08,2024-03-25,1576,8.6,Cloud AI Solutions,ai_job_dataset1.csv,17,4,0,3,4
AI00184,Research Scientist,118122.0,USD,118122.0,EN,FT,Denmark,L,Denmark,0,"Git, Scala, MLOps, Docker, Hadoop",Associate,0,Automotive,2024-07-20,2024-09-06,2018,9.3,Cloud AI Solutions,ai_job_dataset1.csv,48,5,1,1,2
AI00185,AI Architect,75225.0,AUD,101554.0,EN,FT,Australia,L,Russia,100,"Deep Learning, MLOps, Linux",Master,0,Real Estate,2024-10-10,2024-11-26,2399,7.5,Machine Intelligence Group,ai_job_dataset1.csv,47,3,0,1,4
AI00186,AI Research Scientist,48325.0,CAD,60406.0,EN,FL,Canada,M,Canada,100,"Spark, TensorFlow, Hadoop",Associate,0,Manufacturing,2025-03-26,2025-06-07,1523,6.2,Algorithmic Solutions,ai_job_dataset1.csv,73,3,1,1,2
AI00187,Data Scientist,64973.0,USD,64973.0,EN,CT,Sweden,L,Sweden,0,"Git, Spark, NLP, MLOps",Master,0,Energy,2024-03-08,2024-04-24,1016,6.4,AI Innovations,ai_job_dataset1.csv,47,4,1,1,4
AI00188,Computer Vision Engineer,78182.0,AUD,105546.0,MI,PT,Australia,M,Australia,50,"Hadoop, Docker, Computer Vision, Linux",Associate,4,Retail,2024-03-22,2024-05-22,1582,7.9,Cloud AI Solutions,ai_job_dataset1.csv,61,4,1,2,2
AI00189,Data Analyst,276912.875,USD,307573.25,EX,PT,Norway,L,Norway,50,"Git, AWS, Linux, Tableau, Java",Associate,10,Retail,2024-01-19,2024-02-27,1044,8.0,Advanced Robotics,ai_job_dataset1.csv,39,5,1,4,2
AI00190,AI Software Engineer,61953.0,USD,61953.0,SE,FT,India,L,India,50,"AWS, NLP, Tableau, SQL, PyTorch",Associate,8,Finance,2024-08-20,2024-10-14,1469,6.3,Advanced Robotics,ai_job_dataset1.csv,55,5,1,3,2
AI00191,AI Product Manager,236982.0,USD,236982.0,EX,FL,Denmark,L,Poland,0,"AWS, Kubernetes, Tableau",Master,10,Gaming,2025-03-20,2025-04-03,597,5.1,Smart Analytics,ai_job_dataset1.csv,14,3,0,4,4
AI00192,Principal Data Scientist,90203.0,EUR,76673.0,MI,PT,Austria,S,Austria,50,"Python, R, MLOps, GCP",PhD,3,Finance,2025-03-08,2025-05-12,1774,7.5,Autonomous Tech,ai_job_dataset1.csv,65,4,1,2,5
AI00193,NLP Engineer,109984.0,JPY,307573.25,SE,CT,Japan,S,Switzerland,0,"Data Visualization, Linux, SQL",Associate,7,Energy,2024-08-07,2024-08-31,1535,8.0,DeepTech Ventures,ai_job_dataset1.csv,24,3,0,3,2
AI00194,AI Specialist,146371.0,CAD,182964.0,EX,PT,Canada,S,Ireland,100,"MLOps, Python, Scala, Docker",PhD,14,Healthcare,2024-11-15,2024-12-17,2313,5.4,Machine Intelligence Group,ai_job_dataset1.csv,32,4,0,4,5
AI00195,Deep Learning Engineer,268088.0,EUR,227875.0,EX,PT,Netherlands,M,Netherlands,0,"NLP, AWS, Tableau, Scala, Computer Vision",Associate,10,Finance,2024-11-04,2024-12-21,1385,9.5,Predictive Systems,ai_job_dataset1.csv,47,5,1,4,2
AI00196,Data Engineer,97647.0,GBP,73235.0,MI,CT,United Kingdom,S,Norway,50,"Java, Data Visualization, Scala, R",PhD,4,Government,2024-02-27,2024-04-08,1305,6.2,DeepTech Ventures,ai_job_dataset1.csv,41,4,0,2,5
AI00197,Principal Data Scientist,221711.0,EUR,188454.0,EX,FT,Germany,S,Turkey,0,"TensorFlow, Kubernetes, NLP, PyTorch",Bachelor,17,Gaming,2025-01-14,2025-03-16,1652,8.9,Machine Intelligence Group,ai_job_dataset1.csv,61,4,0,4,3
AI00198,Data Scientist,78716.0,EUR,66909.0,EN,PT,Germany,L,Germany,100,"Azure, Statistics, Kubernetes, Java",Bachelor,0,Automotive,2024-07-12,2024-08-13,2401,8.2,DataVision Ltd,ai_job_dataset1.csv,32,4,1,1,3
AI00199,Principal Data Scientist,169717.0,CHF,152745.0,SE,CT,Switzerland,S,Switzerland,50,"Spark, Scala, PyTorch, Statistics",Master,5,Education,2024-03-07,2024-04-03,1003,9.5,DeepTech Ventures,ai_job_dataset1.csv,27,4,1,3,4
AI00200,Data Analyst,92798.0,EUR,78878.0,MI,CT,Austria,L,Austria,50,"Linux, Kubernetes, SQL, Git",PhD,4,Consulting,2024-09-07,2024-11-12,1685,6.4,Neural Networks Co,ai_job_dataset1.csv,66,4,1,2,5
AI00201,AI Product Manager,37177.0,USD,37177.0,MI,FL,China,S,China,0,"R, AWS, Hadoop, Spark",Associate,2,Automotive,2024-06-13,2024-08-25,869,6.1,Digital Transformation LLC,ai_job_dataset1.csv,73,4,1,2,2
AI00202,Data Analyst,85505.0,USD,85505.0,MI,CT,Israel,S,Israel,50,"Java, Linux, R",Bachelor,4,Gaming,2025-01-21,2025-03-28,1983,5.1,Future Systems,ai_job_dataset1.csv,66,3,1,2,3
AI00203,Robotics Engineer,113625.0,EUR,96581.0,MI,FT,France,L,France,100,"R, Python, Data Visualization, Scala",Associate,3,Automotive,2024-12-13,2025-01-02,2036,5.8,Advanced Robotics,ai_job_dataset1.csv,20,4,1,2,2
AI00204,ML Ops Engineer,121846.0,AUD,164492.0,SE,PT,Australia,L,Australia,50,"NLP, AWS, Docker, Python",Master,6,Retail,2025-02-06,2025-04-20,2213,7.4,DeepTech Ventures,ai_job_dataset1.csv,73,4,1,3,4
AI00205,Robotics Engineer,115136.0,JPY,307573.25,MI,FT,Japan,M,Japan,50,"Scala, Python, Mathematics",Bachelor,3,Finance,2024-08-09,2024-09-03,1542,6.3,Neural Networks Co,ai_job_dataset1.csv,25,3,1,2,3
AI00206,Data Scientist,265646.0,EUR,225799.0,EX,FT,France,L,Canada,0,"PyTorch, Computer Vision, SQL, AWS",Bachelor,16,Healthcare,2024-12-28,2025-01-11,1473,9.4,Predictive Systems,ai_job_dataset1.csv,14,4,0,4,3
AI00207,AI Consultant,92726.0,CHF,83453.0,EN,FT,Switzerland,L,Switzerland,0,"Kubernetes, R, GCP, MLOps, Mathematics",Bachelor,0,Telecommunications,2024-09-22,2024-11-17,2013,9.8,AI Innovations,ai_job_dataset1.csv,56,5,1,1,3
AI00208,Research Scientist,50607.0,USD,50607.0,EN,FL,Israel,S,Israel,100,"Azure, Tableau, Kubernetes, Deep Learning, Computer Vision",Bachelor,0,Telecommunications,2024-06-10,2024-08-05,1801,8.6,Autonomous Tech,ai_job_dataset1.csv,56,5,1,1,3
AI00209,Machine Learning Researcher,219875.0,USD,219875.0,EX,PT,Sweden,L,Sweden,50,"NLP, Kubernetes, Tableau, Linux, R",Master,15,Automotive,2024-09-12,2024-11-15,1609,8.4,TechCorp Inc,ai_job_dataset1.csv,64,5,1,4,4
AI00210,Robotics Engineer,93342.0,USD,93342.0,EX,CT,China,M,China,100,"Spark, Python, Azure",Master,11,Transportation,2025-02-15,2025-04-02,1345,7.2,AI Innovations,ai_job_dataset1.csv,46,3,1,4,4
AI00211,Data Scientist,99132.0,EUR,84262.0,MI,FL,Netherlands,L,Netherlands,50,"Python, Linux, R",PhD,3,Government,2024-05-17,2024-06-15,2121,9.7,Advanced Robotics,ai_job_dataset1.csv,29,3,1,2,5
